image_name,object_class,vehicle_lat,vehicle_lon,vehicle_heading_deg,target_range_m,target_azimuth_deg,target_lat,target_lon,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,split
02101.xml,circle cage,18.91929,72.838497,90.0,24.62,-16.7,18.919354,72.838721,278,751,366,796,UATD Training
02101.xml,cube,18.91929,72.838497,90.0,19.21,-1.05,18.919293,72.838679,480,569,520,608,UATD Training
02102.xml,circle cage,18.91929,72.838535,90.0,24.54,-16.35,18.919352,72.838759,280,744,372,798,UATD Training
02102.xml,cube,18.91929,72.838535,90.0,19.3,-0.35,18.919291,72.838718,480,569,536,614,UATD Training
02102.xml,ball,18.91929,72.838535,90.0,24.54,4.92,18.919271,72.838767,530,744,606,798,UATD Training
02103.xml,ball,18.91929,72.838573,90.0,25.32,21.71,18.919205,72.838796,722,773,796,822,UATD Training
02103.xml,cube,18.91929,72.838573,90.0,19.31,-0.88,18.919292,72.838756,476,569,528,615,UATD Training
02103.xml,circle cage,18.91929,72.838573,90.0,24.54,-16.35,18.919352,72.838797,274,738,378,804,UATD Training
02104.xml,ball,18.91929,72.838611,90.0,25.26,24.26,18.919196,72.83883,750,769,826,822,UATD Training
02104.xml,cube,18.91929,72.838611,90.0,19.25,-1.85,18.919295,72.838794,462,569,520,611,UATD Training
02104.xml,circle cage,18.91929,72.838611,90.0,24.44,-17.31,18.919355,72.838833,254,734,376,801,UATD Training
02105.xml,ball,18.91929,72.838649,90.0,25.57,23.82,18.919196,72.838871,754,783,812,829,UATD Training
02105.xml,cube,18.91929,72.838649,90.0,19.22,-1.05,18.919293,72.838831,474,567,526,611,UATD Training
02105.xml,circle cage,18.91929,72.838649,90.0,24.41,-16.96,18.919354,72.838871,266,735,372,798,UATD Training
02106.xml,ball,18.91929,72.838687,90.0,25.64,16.61,18.919223,72.83892,652,779,750,838,UATD Training
02106.xml,cube,18.91929,72.838687,90.0,19.27,-1.58,18.919295,72.83887,470,570,518,611,UATD Training
02106.xml,circle cage,18.91929,72.838687,90.0,24.76,-16.08,18.919352,72.838913,274,751,384,806,UATD Training
02107.xml,ball,18.91929,72.838725,90.0,25.39,11.43,18.919244,72.838961,602,775,682,825,UATD Training
02107.xml,circle cage,18.91929,72.838725,90.0,25.2,-13.45,18.919343,72.838958,310,765,408,822,UATD Training
02107.xml,cube,18.91929,72.838725,90.0,19.28,-0.97,18.919293,72.838908,476,574,526,608,UATD Training
02108.xml,ball,18.91929,72.838763,90.0,25.32,6.5,18.919264,72.839002,554,775,618,820,UATD Training
02108.xml,circle cage,18.91929,72.838763,90.0,25.44,-10.28,18.919331,72.839001,342,773,448,830,UATD Training
02108.xml,cube,18.91929,72.838763,90.0,19.27,-1.58,18.919295,72.838946,466,573,522,608,UATD Training
02109.xml,cube,18.91929,72.838801,90.0,19.25,-1.93,18.919296,72.838984,458,569,522,611,UATD Training
02109.xml,circle cage,18.91929,72.838801,90.0,26.68,8.26,18.919255,72.839052,540,813,672,875,UATD Training
02109.xml,ball,18.91929,72.838801,90.0,23.21,-8.0,18.919319,72.839019,386,703,456,748,UATD Training
02110.xml,circle cage,18.91929,72.838839,90.0,26.63,11.69,18.919241,72.839086,598,818,692,867,UATD Training
02110.xml,cube,18.91929,72.838839,90.0,19.3,-2.02,18.919296,72.839022,460,573,518,610,UATD Training
02111.xml,cube,18.91929,72.838877,90.0,19.52,-1.67,18.919295,72.839062,472,608,514,650,UATD Training
02111.xml,circle cage,18.91929,72.838877,90.0,27.72,10.72,18.919243,72.839135,560,898,708,949,UATD Training
02112.xml,ball,18.91929,72.838915,90.0,22.9,-12.39,18.919334,72.839127,348,1312,394,1405,UATD Training
02112.xml,circle cage,18.91929,72.838915,90.0,24.15,-18.9,18.91936,72.839132,236,1392,358,1488,UATD Training
02113.xml,circle cage,18.91929,72.838953,90.0,23.92,-18.19,18.919357,72.839169,256,1375,354,1475,UATD Training
02114.xml,ball,18.91929,72.838991,90.0,22.85,-10.72,18.919328,72.839204,356,1310,424,1400,UATD Training
02114.xml,circle cage,18.91929,72.838991,90.0,24.08,-17.84,18.919356,72.839208,258,1390,360,1480,UATD Training
02115.xml,ball,18.91929,72.839029,90.0,22.55,-11.87,18.919332,72.839238,342,1289,412,1382,UATD Training
02115.xml,circle cage,18.91929,72.839029,90.0,24.02,-17.67,18.919356,72.839246,262,1385,360,1478,UATD Training
02116.xml,ball,18.91929,72.839067,90.0,23.29,-11.07,18.91933,72.839284,350,1335,422,1433,UATD Training
02116.xml,circle cage,18.91929,72.839067,90.0,23.81,-18.37,18.919357,72.839281,246,1362,360,1473,UATD Training
02117.xml,ball,18.91929,72.839105,90.0,23.21,-11.78,18.919332,72.83932,342,1342,414,1415,UATD Training
02117.xml,circle cage,18.91929,72.839105,90.0,23.87,-19.07,18.91936,72.839319,240,1360,350,1483,UATD Training
02118.xml,ball,18.91929,72.839143,90.0,22.81,-11.34,18.91933,72.839355,346,1310,420,1395,UATD Training
02118.xml,circle cage,18.91929,72.839143,90.0,23.82,-18.28,18.919357,72.839357,244,1367,364,1470,UATD Training
02119.xml,ball,18.91929,72.839181,90.0,22.88,-12.04,18.919333,72.839393,342,1310,408,1405,UATD Training
02119.xml,human body,18.91929,72.839181,90.0,23.91,-18.28,18.919357,72.839396,244,1375,364,1473,UATD Training
02120.xml,ball,18.91929,72.839219,90.0,23.05,-12.39,18.919334,72.839432,336,1325,406,1412,UATD Training
02120.xml,circle cage,18.91929,72.839219,90.0,23.71,-18.37,18.919357,72.839432,230,1367,376,1455,UATD Training
02121.xml,ball,18.91929,72.839257,90.0,23.08,-13.1,18.919337,72.83947,330,1325,396,1415,UATD Training
02121.xml,circle cage,18.91929,72.839257,90.0,23.67,-19.51,18.919361,72.839468,226,1357,354,1460,UATD Training
02122.xml,ball,18.91929,72.839295,90.0,22.78,-13.45,18.919338,72.839505,330,1302,388,1400,UATD Training
02122.xml,circle cage,18.91929,72.839295,90.0,25.51,-4.39,18.919307,72.839536,406,1470,518,1586,UATD Training
02123.xml,ball,18.91929,72.839333,90.0,22.86,-13.36,18.919337,72.839544,336,1315,384,1397,UATD Training
02123.xml,circle cage,18.91929,72.839333,90.0,25.83,0.79,18.919286,72.839578,460,1490,582,1608,UATD Training
02124.xml,ball,18.91929,72.83937,90.0,22.86,-13.18,18.919337,72.839582,326,1312,398,1400,UATD Training
02124.xml,square cage,18.91929,72.83937,90.0,26.56,5.71,18.919266,72.839621,510,1525,644,1668,UATD Training
02125.xml,ball,18.91929,72.839408,90.0,23.71,-13.62,18.91934,72.839627,330,758,384,801,UATD Training
02125.xml,circle cage,18.91929,72.839408,90.0,27.38,9.93,18.919247,72.839664,560,877,690,945,UATD Training
02126.xml,ball,18.91929,72.839446,90.0,24.64,-14.5,18.919345,72.839673,322,867,372,914,UATD Training
02126.xml,circle cage,18.91929,72.839446,90.0,26.98,-1.41,18.919296,72.839702,434,956,558,1009,UATD Training
02127.xml,ball,18.91929,72.839484,90.0,24.56,-14.5,18.919345,72.83971,316,864,378,911,UATD Training
02127.xml,circle cage,18.91929,72.839484,90.0,26.67,-5.98,18.919315,72.839736,384,947,504,994,UATD Training
02128.xml,ball,18.91929,72.839522,90.0,22.34,-13.01,18.919335,72.839729,330,1202,398,1302,UATD Training
02128.xml,circle cage,18.91929,72.839522,90.0,25.78,1.41,18.919284,72.839767,482,1400,574,1528,UATD Training
02129.xml,ball,18.91929,72.83956,90.0,22.04,-12.57,18.919333,72.839765,334,1190,404,1278,UATD Training
02129.xml,circle cage,18.91929,72.83956,90.0,24.56,-12.22,18.919337,72.839788,310,1338,436,1440,UATD Training
02130.xml,circle cage,18.91929,72.839598,90.0,22.96,-21.62,18.919366,72.839801,218,1238,314,1343,UATD Training
02130.xml,ball,18.91929,72.839598,90.0,24.8,7.82,18.919259,72.839832,556,1347,646,1461,UATD Training
02131.xml,circle cage,18.91929,72.839636,90.0,23.71,-18.98,18.919359,72.839849,238,1295,354,1378,UATD Training
02131.xml,ball,18.91929,72.839636,90.0,23.83,-5.8,18.919311,72.839861,392,1288,500,1400,UATD Training
02132.xml,ball,18.91929,72.839674,90.0,22.21,-14.15,18.919339,72.839879,320,1198,382,1290,UATD Training
02132.xml,circle cage,18.91929,72.839674,90.0,25.23,-12.57,18.919339,72.839908,308,1378,430,1483,UATD Training
02133.xml,circle cage,18.91929,72.839712,90.0,25.93,-2.2,18.919299,72.839958,432,1409,542,1537,UATD Training
02134.xml,ball,18.91929,72.83975,90.0,22.05,-17.84,18.919351,72.839949,278,1183,340,1286,UATD Training
02134.xml,circle cage,18.91929,72.83975,90.0,25.14,-10.46,18.919331,72.839985,328,1371,458,1478,UATD Training
02135.xml,ball,18.91929,72.839788,90.0,22.34,-17.84,18.919352,72.83999,274,1212,344,1293,UATD Training
02135.xml,circle cage,18.91929,72.839788,90.0,24.31,-14.77,18.919346,72.840011,284,1314,404,1433,UATD Training
02136.xml,ball,18.91929,72.839826,90.0,22.51,-14.5,18.919341,72.840033,318,1228,376,1297,UATD Training
02136.xml,circle cage,18.91929,72.839826,90.0,23.01,-21.8,18.919367,72.840029,214,1240,314,1347,UATD Training
02137.xml,ball,18.91929,72.839864,90.0,23.1,-13.36,18.919338,72.840077,328,697,392,746,UATD Training
02137.xml,circle cage,18.91929,72.839864,90.0,23.65,-22.5,18.919371,72.840072,210,713,302,768,UATD Training
02138.xml,ball,18.91929,72.839902,90.0,24.08,-12.83,18.919338,72.840125,330,845,402,892,UATD Training
02138.xml,circle cage,18.91929,72.839902,90.0,24.88,-22.24,18.919375,72.840121,216,873,302,927,UATD Training
02139.xml,ball,18.91929,72.83994,90.0,25.14,-13.45,18.919342,72.840172,336,1004,382,1054,UATD Training
02139.xml,circle cage,18.91929,72.83994,90.0,25.64,-22.41,18.919378,72.840165,206,1024,308,1078,UATD Training
02140.xml,ball,18.91929,72.839978,90.0,24.55,-14.33,18.919345,72.840204,322,899,376,952,UATD Training
02140.xml,circle cage,18.91929,72.839978,90.0,25.09,-22.15,18.919375,72.840199,218,918,302,977,UATD Training
02141.xml,ball,18.91929,72.840016,90.0,23.98,-14.85,18.919345,72.840236,316,804,370,850,UATD Training
02141.xml,circle cage,18.91929,72.840016,90.0,24.44,-22.24,18.919373,72.840231,208,819,310,870,UATD Training
02142.xml,ball,18.91929,72.840054,90.0,20.65,-15.91,18.919341,72.840242,302,915,360,1000,UATD Training
02142.xml,circle cage,18.91929,72.840054,90.0,20.96,-22.68,18.919363,72.840238,210,929,298,1018,UATD Training
02143.xml,ball,18.91929,72.840092,90.0,21.29,-15.21,18.91934,72.840287,312,1016,366,1096,UATD Training
02143.xml,circle cage,18.91929,72.840092,90.0,21.61,-22.24,18.919364,72.840282,210,1027,308,1120,UATD Training
02144.xml,ball,18.91929,72.84013,90.0,21.75,-13.8,18.919337,72.84033,326,1113,384,1185,UATD Training
02144.xml,circle cage,18.91929,72.84013,90.0,22.34,-22.06,18.919365,72.840326,208,1138,314,1228,UATD Training
02145.xml,square cage,18.91929,72.840168,90.0,21.64,-13.01,18.919334,72.840368,334,1104,394,1181,UATD Training
02145.xml,ball,18.91929,72.840168,90.0,22.42,-21.62,18.919364,72.840366,206,1147,326,1228,UATD Training
02146.xml,ball,18.91929,72.840206,90.0,21.47,-12.92,18.919333,72.840404,336,1098,394,1167,UATD Training
02146.xml,circle cage,18.91929,72.840206,90.0,22.49,-21.18,18.919363,72.840405,222,1143,320,1241,UATD Training
02147.xml,ball,18.91929,72.840244,90.0,21.55,-15.64,18.919342,72.840441,302,1089,366,1185,UATD Training
02147.xml,circle cage,18.91929,72.840244,90.0,22.48,-20.65,18.919361,72.840443,226,1134,328,1248,UATD Training
02148.xml,ball,18.91929,72.840282,90.0,21.49,-14.59,18.919339,72.840479,312,1091,380,1176,UATD Training
02148.xml,circle cage,18.91929,72.840282,90.0,22.51,-21.88,18.919365,72.84048,212,1149,314,1237,UATD Training
02149.xml,ball,18.91929,72.84032,90.0,21.4,-13.62,18.919335,72.840517,326,1084,388,1171,UATD Training
02149.xml,circle cage,18.91929,72.84032,90.0,22.41,-21.8,18.919365,72.840517,206,1137,322,1236,UATD Training
02150.xml,ball,18.91929,72.840358,90.0,21.41,-14.24,18.919337,72.840555,310,1082,390,1176,UATD Training
02150.xml,circle cage,18.91929,72.840358,90.0,22.3,-22.24,18.919366,72.840554,190,1129,328,1232,UATD Training
02151.xml,ball,18.91929,72.840396,90.0,21.39,-13.71,18.919335,72.840593,318,1080,394,1176,UATD Training
02151.xml,circle cage,18.91929,72.840396,90.0,22.26,-21.53,18.919363,72.840592,218,1134,316,1223,UATD Training
02152.xml,ball,18.91929,72.840434,90.0,21.7,-16.0,18.919344,72.840632,290,1099,370,1191,UATD Training
02152.xml,circle cage,18.91929,72.840434,90.0,22.25,-22.85,18.919368,72.840628,208,1131,296,1223,UATD Training
02153.xml,ball,18.91929,72.840472,90.0,21.94,-17.05,18.919348,72.840671,282,1120,354,1198,UATD Training
02153.xml,circle cage,18.91929,72.840472,90.0,22.33,-22.76,18.919368,72.840667,216,1137,290,1227,UATD Training
02154.xml,ball,18.91929,72.84051,90.0,21.6,-14.33,18.919338,72.840708,314,1097,384,1182,UATD Training
02154.xml,circle cage,18.91929,72.84051,90.0,22.2,-22.85,18.919368,72.840704,204,1128,300,1221,UATD Training
02155.xml,ball,18.91929,72.840548,90.0,21.35,-13.97,18.919336,72.840744,320,1086,386,1164,UATD Training
02155.xml,circle cage,18.91929,72.840548,90.0,22.15,-22.68,18.919367,72.840742,208,1120,300,1223,UATD Training
02156.xml,ball,18.91929,72.840586,90.0,21.7,-17.05,18.919347,72.840783,282,1106,354,1185,UATD Training
02156.xml,circle cage,18.91929,72.840586,90.0,22.07,-23.12,18.919368,72.840778,202,1115,296,1218,UATD Training
02157.xml,ball,18.91929,72.840624,90.0,21.86,-16.0,18.919344,72.840823,306,1118,354,1192,UATD Training
02157.xml,circle cage,18.91929,72.840624,90.0,22.17,-22.15,18.919365,72.840818,214,1129,306,1217,UATD Training
02158.xml,ball,18.91929,72.840661,90.0,21.57,-13.97,18.919337,72.84086,328,1097,378,1178,UATD Training
02158.xml,circle cage,18.91929,72.840661,90.0,22.25,-22.85,18.919368,72.840856,206,1131,298,1223,UATD Training
02159.xml,ball,18.91929,72.840699,90.0,21.85,-15.47,18.919342,72.840899,304,1108,368,1200,UATD Training
02159.xml,circle cage,18.91929,72.840699,90.0,22.25,-22.32,18.919366,72.840895,206,1131,310,1223,UATD Training
02160.xml,ball,18.91929,72.840737,90.0,21.78,-14.24,18.919338,72.840938,320,1107,380,1194,UATD Training
02160.xml,circle cage,18.91929,72.840737,90.0,22.32,-22.06,18.919365,72.840934,202,1136,320,1228,UATD Training
02161.xml,ball,18.91929,72.840775,90.0,21.23,-13.36,18.919334,72.840972,322,1072,398,1164,UATD Training
02161.xml,circle cage,18.91929,72.840775,90.0,22.4,-21.27,18.919363,72.840974,216,1140,324,1232,UATD Training
02162.xml,ball,18.91929,72.840813,90.0,21.99,-15.38,18.919342,72.841015,302,1115,372,1209,UATD Training
02162.xml,circle cage,18.91929,72.840813,90.0,22.45,-21.45,18.919364,72.841012,226,1140,310,1238,UATD Training
02163.xml,ball,18.91929,72.840851,90.0,21.88,-15.73,18.919343,72.841051,304,1111,362,1200,UATD Training
02163.xml,circle cage,18.91929,72.840851,90.0,22.51,-21.62,18.919365,72.84105,218,1144,314,1241,UATD Training
02164.xml,ball,18.91929,72.840889,90.0,21.72,-13.89,18.919337,72.84109,322,1104,386,1189,UATD Training
02164.xml,circle cage,18.91929,72.840889,90.0,22.57,-20.39,18.919361,72.84109,226,1151,334,1241,UATD Training
02165.xml,ball,18.91929,72.840927,90.0,21.61,-12.39,18.919332,72.841128,336,1095,406,1185,UATD Training
02165.xml,circle cage,18.91929,72.840927,90.0,22.71,-20.3,18.919361,72.841129,224,1158,338,1250,UATD Training
02166.xml,ball,18.91929,72.840965,90.0,21.98,-13.45,18.919336,72.841168,330,1127,388,1197,UATD Training
02166.xml,circle cage,18.91929,72.840965,90.0,22.79,-20.3,18.919361,72.841168,230,1163,332,1255,UATD Training
02167.xml,ball,18.91929,72.841003,90.0,21.7,-13.71,18.919336,72.841203,326,1107,386,1185,UATD Training
02167.xml,circle cage,18.91929,72.841003,90.0,22.42,-21.27,18.919363,72.841202,216,1138,324,1237,UATD Training
02168.xml,ball,18.91929,72.841041,90.0,21.8,-13.8,18.919337,72.841242,326,1108,384,1194,UATD Training
02168.xml,circle cage,18.91929,72.841041,90.0,22.19,-21.27,18.919362,72.841237,214,1124,326,1223,UATD Training
02169.xml,ball,18.91929,72.841079,90.0,21.78,-11.51,18.919329,72.841282,346,1107,416,1194,UATD Training
02169.xml,circle cage,18.91929,72.841079,90.0,22.32,-21.71,18.919364,72.841276,214,1138,316,1226,UATD Training
02170.xml,ball,18.91929,72.841117,90.0,21.9,-13.8,18.919337,72.841319,322,1120,388,1194,UATD Training
02170.xml,circle cage,18.91929,72.841117,90.0,22.47,-21.53,18.919364,72.841316,218,1144,316,1236,UATD Training
02171.xml,ball,18.91929,72.841155,90.0,21.65,-11.69,18.919329,72.841356,346,1098,412,1188,UATD Training
02171.xml,circle cage,18.91929,72.841155,90.0,22.57,-19.34,18.919357,72.841357,240,1147,344,1246,UATD Training
02172.xml,ball,18.91929,72.841193,90.0,21.66,-13.89,18.919337,72.841393,324,1104,384,1183,UATD Training
02172.xml,circle cage,18.91929,72.841193,90.0,22.47,-21.18,18.919363,72.841392,222,1149,320,1232,UATD Training
02173.xml,ball,18.91929,72.841231,90.0,21.73,-15.03,18.919341,72.84143,310,1107,372,1188,UATD Training
02173.xml,circle cage,18.91929,72.841231,90.0,22.43,-20.92,18.919362,72.84143,216,1147,332,1230,UATD Training
02174.xml,ball,18.91929,72.841269,90.0,21.41,-18.9,18.919352,72.841461,266,1084,328,1174,UATD Training
02174.xml,circle cage,18.91929,72.841269,90.0,21.75,-25.14,18.919373,72.841456,180,1104,272,1194,UATD Training
02175.xml,ball,18.91929,72.841307,90.0,21.49,-17.23,18.919347,72.841502,280,1093,352,1174,UATD Training
02175.xml,circle cage,18.91929,72.841307,90.0,21.9,-24.52,18.919372,72.841496,186,1116,280,1199,UATD Training
02176.xml,ball,18.91929,72.841345,90.0,20.87,-16.17,18.919342,72.841535,294,1055,362,1140,UATD Training
02176.xml,circle cage,18.91929,72.841345,90.0,21.66,-25.22,18.919373,72.841531,176,1104,274,1183,UATD Training
02177.xml,ball,18.91929,72.841383,90.0,21.22,-16.52,18.919344,72.841576,292,1071,356,1165,UATD Training
02177.xml,circle cage,18.91929,72.841383,90.0,21.47,-25.84,18.919374,72.841566,176,1089,260,1176,UATD Training
02178.xml,ball,18.91929,72.841421,90.0,21.58,-17.75,18.919349,72.841616,280,1095,340,1183,UATD Training
02178.xml,circle cage,18.91929,72.841421,90.0,21.59,-25.14,18.919372,72.841606,186,1098,266,1181,UATD Training
02179.xml,cylinder,18.91929,72.841459,90.0,19.73,-0.97,18.919293,72.841646,480,992,522,1071,UATD Training
02179.xml,ball,18.91929,72.841459,90.0,21.56,-15.82,18.919343,72.841656,306,1093,358,1183,UATD Training
02179.xml,circle cage,18.91929,72.841459,90.0,21.62,-24.7,18.919371,72.841645,188,1095,274,1188,UATD Training
02180.xml,cylinder,18.91929,72.841497,90.0,19.53,-1.76,18.919295,72.841682,474,979,510,1060,UATD Training
02180.xml,ball,18.91929,72.841497,90.0,21.44,-15.03,18.91934,72.841693,310,1089,372,1172,UATD Training
02180.xml,circle cage,18.91929,72.841497,90.0,21.68,-24.7,18.919371,72.841684,182,1095,280,1194,UATD Training
02181.xml,cylinder,18.91929,72.841535,90.0,19.45,-2.46,18.919297,72.841719,468,979,500,1051,UATD Training
02181.xml,ball,18.91929,72.841535,90.0,21.27,-15.38,18.919341,72.84173,306,1075,368,1167,UATD Training
02181.xml,circle cage,18.91929,72.841535,90.0,21.58,-24.52,18.919371,72.841721,186,1093,280,1185,UATD Training
02182.xml,circle cage,18.91929,72.841573,90.0,21.8,-24.61,18.919372,72.841761,192,1102,272,1201,UATD Training
02182.xml,ball,18.91929,72.841573,90.0,21.22,-14.5,18.919338,72.841768,314,1073,380,1163,UATD Training
02182.xml,cylinder,18.91929,72.841573,90.0,18.98,-4.04,18.919302,72.841753,444,945,488,1030,UATD Training
02183.xml,cylinder,18.91929,72.841611,90.0,19.66,-4.22,18.919303,72.841797,444,988,484,1066,UATD Training
02183.xml,ball,18.91929,72.841611,90.0,21.89,-18.28,18.919352,72.841808,268,1111,340,1203,UATD Training
02183.xml,circle cage,18.91929,72.841611,90.0,21.81,-25.14,18.919373,72.841798,180,1104,272,1201,UATD Training
02184.xml,cylinder,18.91929,72.841649,90.0,19.23,-9.49,18.919318,72.841829,386,967,422,1037,UATD Training
02184.xml,circle cage,18.91929,72.841649,90.0,21.72,-24.43,18.919371,72.841836,190,1102,278,1192,UATD Training
02185.xml,cylinder,18.91929,72.841687,90.0,18.81,-10.9,18.919322,72.841862,374,940,402,1015,UATD Training
02185.xml,ball,18.91929,72.841687,90.0,23.88,9.67,18.919253,72.84191,582,1214,662,1331,UATD Training
02185.xml,circle cage,18.91929,72.841687,90.0,21.91,-24.26,18.919371,72.841876,200,1104,272,1212,UATD Training
02186.xml,cylinder,18.91929,72.841725,90.0,18.34,-12.48,18.919325,72.841895,348,918,392,983,UATD Training
02186.xml,ball,18.91929,72.841725,90.0,24.13,8.88,18.919256,72.841951,570,1235,656,1340,UATD Training
02186.xml,circle cage,18.91929,72.841725,90.0,21.82,-25.31,18.919374,72.841912,172,1107,276,1199,UATD Training
02187.xml,circle cage,18.91929,72.841763,90.0,26.92,-1.41,18.919296,72.842018,430,1390,562,1509,UATD Training
